TRIAL,kobert_train,kobert_test,kobert_y,weight_1,percentile,threshold,PCA_dim,iterations,depth,learning_rate,l2_leaf_reg,loss_function,grow_policy,bootstrap_type,early_stopping_rounds,f1_score,precision,recall,accuracy_0,accuracy_1,weight_0
2186,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.54,63,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.7253521126760564,0.7518248175182481,0.7006802721088435,0.47692307692307695,0.7006802721088435,
2187,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,7,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8123249299719888,0.6904761904761905,0.9863945578231292,0.0,0.9863945578231292,
2188,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,-1,500,9,0.02,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
2189,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
2190,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8135593220338984,0.6956521739130435,0.9795918367346939,0.03076923076923077,0.9795918367346939,
2191,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,600,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
2192,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.57,31,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.0,0.0,0.0,1.0,0.0,
2193,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,700,9,0.09,3.0,CrossEntropy,SymmetricTree,Bernoulli,30,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
2194,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.53,43,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.7716049382716049,0.7062146892655368,0.8503401360544217,0.2,0.8503401360544217,
2195,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
2196,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.55,63,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.21818181818181817,1.0,0.12244897959183673,1.0,0.12244897959183673,
2197,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8258426966292135,0.7033492822966507,1.0,0.046153846153846156,1.0,
2198,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,47,500,9,0.03,3.0,CrossEntropy,Depthwise,Bayesian,10,0.7917888563049853,0.6958762886597938,0.9183673469387755,0.09230769230769231,0.9183673469387755,
2199,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.43,51,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2200,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,7,600,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8146067415730337,0.69377990430622,0.9863945578231292,0.015384615384615385,0.9863945578231292,
2201,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
2202,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.49,27,500,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8146067415730337,0.69377990430622,0.9863945578231292,0.015384615384615385,0.9863945578231292,
2203,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.44,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2204,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,1000,6,0.1,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
2205,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,3,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
2206,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,700,9,0.05,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8248587570621468,0.7053140096618358,0.9931972789115646,0.06153846153846154,0.9931972789115646,
2207,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.42,63,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2208,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.58,51,500,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.013513513513513514,1.0,0.006802721088435374,1.0,0.006802721088435374,
2209,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,15,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
2210,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,39,600,7,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.807909604519774,0.6908212560386473,0.9727891156462585,0.015384615384615385,0.9727891156462585,
2211,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,47,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8169014084507042,0.6971153846153846,0.9863945578231292,0.03076923076923077,0.9863945578231292,
2212,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.02,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
2213,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.56,35,500,9,0.09,3.0,CrossEntropy,SymmetricTree,Bernoulli,10,0.7738095238095238,0.6878306878306878,0.8843537414965986,0.09230769230769231,0.8843537414965986,
2214,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.45,51,800,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2215,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
2216,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.41,59,800,9,0.01,3.0,CrossEntropy,Depthwise,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2217,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2218,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,55,600,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8238636363636364,0.7073170731707317,0.9863945578231292,0.07692307692307693,0.9863945578231292,
2219,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.4,51,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2220,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.52,63,700,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.722972972972973,0.7181208053691275,0.7278911564625851,0.35384615384615387,0.7278911564625851,
2221,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.47,63,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2222,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8158640226628895,0.6990291262135923,0.9795918367346939,0.046153846153846156,0.9795918367346939,
2223,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.59,63,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.04,1.0,0.02040816326530612,1.0,0.02040816326530612,
2224,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.6,63,1000,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.0,0.0,0.0,1.0,0.0,
2225,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,47,800,9,0.05,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8089887640449438,0.6889952153110048,0.9795918367346939,0.0,0.9795918367346939,
2226,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,9,0.1,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
2227,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.51,63,600,6,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.7584097859327217,0.6888888888888889,0.8435374149659864,0.13846153846153847,0.8435374149659864,
2228,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,-1,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
2229,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,31,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8218390804597702,0.7114427860696517,0.9727891156462585,0.1076923076923077,0.9727891156462585,
2230,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.54,51,800,9,0.04,3.0,CrossEntropy,SymmetricTree,Bernoulli,10,0.5882352941176471,0.6944444444444444,0.5102040816326531,0.49230769230769234,0.5102040816326531,
2231,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
2232,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,43,800,9,0.02,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8156424581005587,0.6919431279620853,0.9931972789115646,0.0,0.9931972789115646,
2233,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,7,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8146067415730337,0.69377990430622,0.9863945578231292,0.015384615384615385,0.9863945578231292,
2234,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,700,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8215297450424929,0.7038834951456311,0.9863945578231292,0.06153846153846154,0.9863945578231292,
2235,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.09,3.0,CrossEntropy,Depthwise,Bayesian,50,0.7953216374269005,0.6974358974358974,0.9251700680272109,0.09230769230769231,0.9251700680272109,
2236,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.57,7,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.14906832298136646,0.8571428571428571,0.08163265306122448,0.9692307692307692,0.08163265306122448,
2237,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,47,600,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8169014084507042,0.6971153846153846,0.9863945578231292,0.03076923076923077,0.9863945578231292,
2238,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.55,63,800,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.22988505747126436,0.7407407407407407,0.1360544217687075,0.8923076923076924,0.1360544217687075,
2239,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
2240,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.53,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.7398119122257053,0.686046511627907,0.8027210884353742,0.16923076923076924,0.8027210884353742,
2241,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.43,63,500,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2242,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.828169014084507,0.7067307692307693,1.0,0.06153846153846154,1.0,
2243,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,27,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8215297450424929,0.7038834951456311,0.9863945578231292,0.06153846153846154,0.9863945578231292,
2244,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.49,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
2245,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,3,500,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
2246,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.44,15,600,9,0.1,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8156424581005587,0.6919431279620853,0.9931972789115646,0.0,0.9931972789115646,
2247,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,39,700,9,0.04,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
2248,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
